"93年03月12日","特用作物","臺北市大安區","臺北市土肉桂產銷班第1班","台北市農會","臺北市大安區復興南路1段390號14樓","土肉桂","","","","16人","8.26公頃"
"101年11月07日","果樹","高雄市大樹區","高雄市大樹區果樹產銷班第41班","保證責任高雄市青山果菜運銷合作社","高雄市大樹區龍目里龍目路115之2號","鳳梨","玉荷包(荔枝)","","","15人","16.55公頃"
"103年11月28日","果樹","高雄市大樹區","高雄市大樹區果樹產銷班第42班","大樹區農會","高雄市大樹區統嶺里統嶺路115號","荔枝","","","","12人","13.74公頃"
"96年10月17日","特用作物","高雄市大樹區","高雄市大樹區咖啡產銷班第1班","保證責任高雄市大樹區蜂產品運銷合作社","高雄市大樹區龍目里龍目路54號","咖啡","","","","10人","12.30公頃"
"85年05月01日","蜂","高雄市大樹區","高雄市大樹區蜂產銷班第1班","大樹區農會","高雄市大樹區興山里102-2號","蜂蜜","","","","16人","2065.00箱"
"97年09月25日","蜂","高雄市大樹區","高雄市大樹區養蜂產銷班第2班","大樹區農會","高雄市大樹區井腳里111-26號","蜂蜜","蜂王乳","花粉","蜂蜜露","10人","1100.00箱"
"82年01月01日","蔬菜","高雄市仁武區","高雄市仁武區蔬菜產銷班第1班","仁武區農會","高雄市仁武區灣內里仁心路15號","絲瓜","","","","20人","10.73公頃"
"90年07月01日","蔬菜","高雄市仁武區","高雄市仁武區蔬菜產銷班第2班","仁武區農會","高雄市仁武區灣內里仁心路15號","絲瓜","","","","15人","14.62公頃"
"82年06月01日","蔬菜","高雄市仁武區","高雄市仁武區蔬菜產銷班第3班","仁武區農會","高雄市仁武區大灣里仁雄路181號","番茄","","","","36人","14.34公頃"
"96年02月01日","果樹","高雄市仁武區","高雄市仁武區果樹產銷班第1班","仁武區農會","高雄市仁武區仁心路15號","蜜棗","番石榴(珍珠芭)","文旦柚","","58人","23.56公頃"
"82年06月01日","毛豬","高雄市仁武區","高雄市仁武區毛豬產銷班","仁武區農會","高雄市仁武區烏林里林森巷2號","毛豬","","","","13人","15400.00頭"
"87年06月01日","蔬菜","高雄市大社區","高雄市大社區蔬菜產銷班第1班","大社區農會","高雄市大社區大社路70巷41號","絲瓜","","","","19人","9.39公頃"
"98年08月13日","蔬菜","高雄市大社區","高雄市大社區蔬菜產銷班第2班","大社區農會","高雄市大社區大社里中山路213號","絲瓜","番茄","苦瓜","","18人","15.14公頃"
"87年03月01日","果樹","高雄市大社區","高雄市大社區果樹產銷班第1班","大社區農會","高雄市大社區觀音里中華路田頂一巷23號","棗","","","","22人","18.67公頃"
"87年01月01日","果樹","高雄市大社區","高雄市大社區果樹產銷班第2班","大社區農會","高雄市大社區三民路222號","棗","","","","14人","8.90公頃"
"87年01月01日","果樹","高雄市大社區","高雄市大社區果樹產銷班第3班","大社區農會","高雄市大社區中正路155號","棗","","","","27人","18.36公頃"
"91年12月01日","果樹","高雄市大社區","高雄市大社區果樹產銷班第4班","大社區農會","高雄市大社區大社路3號","蜜棗","","","","21人","20.28公頃"
"87年01月01日","果樹","高雄市大社區","高雄市大社區果樹產銷班第5班","大社區農會","高雄市大社區嘉誠里嘉誠路39號","棗","","","","36人","26.59公頃"
"87年01月01日","果樹","高雄市大社區","高雄市大社區果樹產銷班第6班","大社區農會","高雄市大社區萬金路50號","棗","","","","22人","12.52公頃"
"87年03月01日","果樹","高雄市大社區","高雄市大社區果樹產銷班第7班","大社區農會","高雄市大社區嘉誠里嘉誠路28號","番石榴(珍珠芭)","","","","40人","24.08公頃"
"87年03月01日","果樹","高雄市大社區","高雄市大社區果樹產銷班第8班","大社區農會","高雄市大社區中山路462號","番石榴(珍珠芭)","","","","23人","9.95公頃"
"87年03月01日","果樹","高雄市大社區","高雄市大社區果樹產銷班第9班","大社區農會","高雄市大社區保社里旗楠路10-1號","番石榴(珍珠芭)","","","","24人","16.51公頃"
"91年07月02日","果樹","高雄市鳥松區","高雄市鳥松區果樹產銷班","鳥松區農會","高雄市鳥松區坔埔里神農路527號","鳳梨","","","","13人","50.90公頃"
"99年09月23日","蔬菜","高雄市橋頭區","高雄市橋頭區蔬菜產銷班第1班","保證責任高雄市橋頭果菜運銷合作社","高雄市橋頭區鹽田路127-18號","花椰菜","芹菜","番茄","","15人","10.93公頃"
"94年05月06日","其他農作","高雄市橋頭區","高雄市橋頭區牧草產銷班第1班","橋頭區農會","高雄市橋頭區甲北里甲圍路48號","牧草","","","","33人","12.13公頃"
"82年06月01日","花卉","高雄市橋頭區","高雄市橋頭區花卉產銷班第1班","橋頭區農會","高雄市橋頭區筆秀里秀正路康樂巷16-8號","石斛蘭","蝴蝶蘭","文心蘭","沙漠玫瑰","13人","3.70公頃"
"100年05月18日","果樹","高雄市橋頭區","高雄市橋頭區果樹產銷班第2班","保證責任高雄市中崎農產運銷合作社","高雄市梓官區赤崁東路51-1號","紅龍果","番石榴","香蕉","其他果樹","21人","11.83公頃"
"82年06月01日","毛豬","高雄市橋頭區","高雄市橋頭區毛豬產銷班第1班","橋頭區農會","高雄市橋頭區筆秀里筆秀東路54號","毛豬","","","","13人","10878.00頭"
"62年06月01日","牛","高雄市橋頭區","高雄市橋頭區酪農產銷班第1班","橋頭區農會","高雄市橋頭區三仙路111號","牛乳","","","","10人","2323.00頭"
"72年01月01日","牛","高雄市橋頭區","高雄市橋頭區酪農產銷班第2班","橋頭區農會","高雄市橋頭區三仙路111號","生乳","","","","10人","2025.00頭"
"98年04月09日","牛","高雄市橋頭區","高雄市橋頭區乳牛產銷班第3班","橋頭區農會","高雄市橋頭區三仙路111號","生乳","","","","11人","2010.00頭"
"87年04月01日","蜂","高雄市橋頭區","高雄市橋頭區養蜂產銷班第1班","橋頭區農會","高雄市橋頭區中崎路關聖巷一弄一號","蜂蜜","花粉","蜂王乳","","10人","1560.00箱"
"100年11月14日","蔬菜","高雄市燕巢區","高雄市燕巢區蔬菜產銷班第1班","保證責任高雄市吉建果菜運銷合作社","高雄市燕巢區鳳雄里高鐵總廠路59號","番茄","花椰菜","其他根菜","","25人","9.22公頃"
"87年03月01日","花卉","高雄市燕巢區","高雄市燕巢區花卉產銷班第1班","燕巢區農會","高雄市燕巢區橫山里西山路67號","玫瑰","","","","14人","7.65公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第1班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","46人","24.83公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第2班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","45人","27.39公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第3班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","41人","19.58公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (印度棗) 產銷班第4班","燕巢區農會","高雄市燕巢區安招里中安路123號","印度棗","","","","38人","24.98公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第5班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","38人","17.27公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第6班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","41人","20.68公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第8班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","39人","17.97公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第9班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","59人","24.49公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第10班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","40人","22.25公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第11班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","40人","23.25公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第12班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","64人","25.39公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (印度棗) 產銷班第14班","燕巢區農會","高雄市燕巢區安招里中安路123號","印度棗","","","","27人","11.84公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第16班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","32人","27.05公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第17班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","39人","22.22公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (印度棗) 產銷班第18班","燕巢區農會","高雄市燕巢區安招里中安路123號","印度棗","","","","39人","26.05公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (印度棗) 產銷班第19班","燕巢區農會","高雄市燕巢區西燕里中竹路18-6號","印度棗","","","","15人","17.24公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (印度棗) 產銷班第20班","燕巢區農會","高雄市燕巢區尖山里和尚巷47號","印度棗","","","","26人","13.76公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (印度棗) 產銷班第21班","燕巢區農會","高雄市燕巢區橫山里深中路89號","印度棗","","","","24人","21.42公頃"
"87年03月01日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (印度棗) 產銷班第22班","燕巢區農會","高雄市燕巢區尖山里和尚巷105號","印度棗","","","","31人","21.61公頃"
"92年02月20日","果樹","高雄市燕巢區","高雄市燕巢區果樹產銷班第23班","保證責任高雄市吉建果菜運銷合作社","高雄市燕巢區橫山里興龍路189號","番石榴","棗","","","24人","19.43公頃"
"92年02月27日","果樹","高雄市燕巢區","高雄市燕巢區果樹產銷班第24班","保證責任高雄市吉建果菜運銷合作社","高雄市燕巢區鳳雄里高鐵總廠路59號","番石榴(珍珠芭)","蜜棗","西施柚","","18人","14.40公頃"
"92年03月20日","果樹","高雄市燕巢區","高雄市燕巢區果樹產銷班第25班","保證責任高雄市吉建果菜運銷合作社","高雄市燕巢區鳳雄里高鐵總廠路59號","番石榴(珍珠芭)","棗","西施柚","","19人","18.85公頃"
"96年11月22日","果樹","高雄市燕巢區","高雄市燕巢區果樹產銷班第26班","保證責任高雄市燕巢青隆果菜運銷合作社","高雄市燕巢區燕巢區東燕里中華路200號","番石榴","蜜棗","","","20人","15.26公頃"
"97年11月17日","果樹","高雄市燕巢區","高雄市燕巢區果樹產銷班第27班","保證責任高雄市鎮臨果菜運銷合作社","高雄市燕巢區中民路753-6號","番石榴","棗","","","15人","18.71公頃"
"98年07月08日","果樹","高雄市燕巢區","高雄市燕巢區果樹產銷班第28班","保證責任高雄市燕巢青隆果菜運銷合作社","高雄市燕巢區南燕里中民路393巷56號","番石榴","蜜棗","","","33人","19.58公頃"
"100年08月30日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第29班","燕巢區農會","高雄市燕巢區角宿路488號","番石榴","","","","23人","15.60公頃"
"101年10月30日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (印度棗) 產銷班第30班","燕巢區農會","高雄市燕巢區瓊林里瓊林路21號","印度棗","","","","20人","6.53公頃"
"101年10月30日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第31班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","35人","14.95公頃"
"101年11月06日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第32班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","33人","10.51公頃"
"101年11月02日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第33班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","30人","14.80公頃"
"101年11月19日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (印度棗) 產銷班第34班","燕巢區農會","高雄市燕巢區安招里中安路123號","印度棗","","","","47人","35.34公頃"
"101年11月21日","果樹","高雄市燕巢區","高雄市燕巢區果樹 (番石榴) 產銷班第35班","燕巢區農會","高雄市燕巢區安招里中安路123號","番石榴","","","","42人","23.70公頃"
"87年02月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第1班","田寮區農會","高雄市田寮區新興里鄰新興路100號","番石榴","","","","38人","25.92公頃"
"87年02月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第2班","田寮區農會","高雄市田寮區新興里12鄰和興路23號","番石榴","","","","6人","4.80公頃"
"87年02月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第3班","田寮區農會","高雄市田寮區新興里鄰和興路36號","番石榴","棗","","","8人","8.30公頃"
"87年02月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第4班","田寮區農會","高雄市田寮區新興里09鄰山隙11號","番石榴","棗","","","11人","16.15公頃"
"87年02月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第5班","田寮區農會","高雄市田寮區南安里鄰崗安路11號","番石榴","棗","龍眼","","13人","38.78公頃"
"87年02月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第6班","田寮區農會","高雄市田寮區南安里鄰內安11號","棗","番石榴","","","26人","28.92公頃"
"87年02月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第7班","田寮區農會","高雄市田寮區西德里10鄰新路33號","棗","","","","9人","24.81公頃"
"87年02月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第8班","田寮區農會","高雄市田寮區西德里鄰西德路51號","棗","番石榴","","","9人","12.80公頃"
"87年02月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第10班","田寮區農會","高雄市田寮區七星里09鄰南勢湖31號","棗","番石榴","","","17人","26.42公頃"
"93年01月10日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第11班","田寮區農會","高雄市田寮區崇德里崇德路山頂巷4號","鳳梨","棗","","","11人","17.79公頃"
"98年07月01日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第12班","田寮區農會","高雄市田寮區新興里5鄰新興路100之5號","番石榴","蜜棗","龍眼","芒果","18人","11.59公頃"
"98年05月26日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第13班","田寮區農會","高雄市田寮區南安里17鄰崗安路41號之1","番石榴","水蜜桃","香蕉","芒果","25人","15.50公頃"
"101年03月02日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第15班","田寮區農會","高雄市田寮區鹿埔里鹿埔路71號","香蕉","","","","25人","12.79公頃"
"101年01月13日","果樹","高雄市田寮區","高雄市田寮區果樹產銷班第16班","田寮區農會","高雄市田寮區新興里公舘19號","芒果","其他根菜","","","13人","7.19公頃"
"87年02月01日","毛豬","高雄市田寮區","高雄市田寮區毛豬產銷班第1班","田寮區農會","高雄市田寮區古亭里04鄰古亭路18號","毛豬","","","","20人","15376.00頭"
"87年04月01日","毛豬","高雄市田寮區","高雄市田寮區毛豬產銷班第2班","田寮區農會","高雄市田寮區三和里10鄰旗亭巷24號","毛豬","","","","21人","12844.00頭"
"87年04月01日","毛豬","高雄市田寮區","高雄市田寮區毛豬產銷班第3班","田寮區農會","高雄市田寮區田寮里興東路11號","毛豬","","","","13人","6467.00頭"
"87年05月01日","羊","高雄市田寮區","高雄市田寮區羊產銷班第1班","田寮區農會","高雄市田寮區古亭里古亭路44號","肉羊","","","","12人","1723.00頭"
"92年07月18日","羊","高雄市田寮區","高雄市田寮區羊產銷班第2班","田寮區農會","高雄市田寮區大同里大同路31號","肉羊","","","","16人","2577.00頭"
"87年01月01日","蜂","高雄市田寮區","高雄市田寮區蜂產銷班第1班","田寮區農會","高雄市田寮區七星里七星路74號","蜂蜜","蜂王乳","花粉","","9人","1000.00箱"
"84年07月01日","蔬菜","高雄市阿蓮區","高雄市阿蓮區蔬菜產銷班第1班","阿蓮區農會","高雄市阿蓮區港後里崙頂2-2號","結球白菜","甜椒","番茄","","47人","35.96公頃"
"89年07月01日","蔬菜","高雄市阿蓮區","高雄市阿蓮區蔬菜產銷班第7班","阿蓮區農會","高雄市阿蓮區玉庫里121號","番茄","西瓜","洋香瓜","胡瓜(莿瓜)","12人","14.37公頃"
"100年04月18日","蔬菜","高雄市阿蓮區","高雄市阿蓮區蔬菜產銷班第8班","阿蓮區農會","高雄市阿蓮區和蓮里忠孝路452號","番茄","南瓜","草莓","果菜類","13人","11.58公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第1班","阿蓮區農會","高雄市阿蓮區峰山里峰北46之2號","棗","蓮霧","","","35人","40.01公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第2班","阿蓮區農會","高雄市阿蓮區民族路327號","棗","","","","15人","18.09公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第3班","阿蓮區農會","高雄市阿蓮區民族路77號","棗","","","","15人","18.54公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第4班","阿蓮區農會","高雄市阿蓮區峰山里峰北路67之8號","棗","","","","17人","10.86公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第5班","阿蓮區農會","高雄市阿蓮區石安里205號","棗","","","","14人","7.32公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第6班","阿蓮區農會","高雄市阿蓮區中山路94號","棗","","","","18人","15.58公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第7班","阿蓮區農會","高雄市阿蓮區中正路701巷35號","棗","番石榴","","","25人","16.40公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第8班","阿蓮區農會","高雄市阿蓮區信義路170號","棗","","","","22人","19.59公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第9班","阿蓮區農會","高雄市阿蓮區中路里23號","棗","","","","32人","16.64公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第10班","阿蓮區農會","高雄市阿蓮區中正路638巷26弄14號","棗","","","","16人","8.91公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第11班","阿蓮區農會","高雄市阿蓮區復安里6號","棗","","","","10人","4.21公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第12班","阿蓮區農會","高雄市阿蓮區信義路77號","棗","","","","16人","8.09公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第13班","阿蓮區農會","高雄市阿蓮區青旗里210之2號","番石榴","","","","16人","11.35公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第14班","阿蓮區農會","高雄市阿蓮區青旗里58之1號","棗","","","","21人","18.71公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第15班","阿蓮區農會","高雄市阿蓮區民族路305巷2號","棗","","","","6人","12.25公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第16班","阿蓮區農會","高雄市阿蓮區民族路331號","棗","","","","9人","12.34公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第17班","阿蓮區農會","高雄市阿蓮區港後里116號","番石榴","","","","21人","8.77公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第18班","阿蓮區農會","高雄市阿蓮區港後里崙頂路15號","番石榴","","","","26人","13.90公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第19班","阿蓮區農會","高雄市阿蓮區和蓮里中正路731號","番石榴","","","","17人","7.82公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第20班","阿蓮區農會","高雄市阿蓮區玉庫里60之3號","番石榴","","","","53人","28.03公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第21班","阿蓮區農會","高雄市阿蓮區中山路200號","番石榴","棗","","","35人","29.98公頃"
"87年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第22班","阿蓮區農會","高雄市阿蓮區中路里226號","番石榴","棗","芒果","","27人","23.05公頃"
"89年07月01日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第23班","阿蓮區農會","高雄市阿蓮區復安里29-1號","棗","番石榴","","","20人","28.69公頃"
"91年07月09日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第24班","阿蓮區農會","高雄市阿蓮區仁愛路26巷11弄3號","棗","","","","54人","29.36公頃"
"100年01月24日","果樹","高雄市阿蓮區","高雄市阿蓮區果樹產銷班第25班","阿蓮區農會","高雄市阿蓮區中山路200號","番石榴","棗","","","29人","13.51公頃"
"87年07月01日","毛豬","高雄市阿蓮區","高雄市阿蓮區毛豬產銷班第1班","阿蓮區農會","高雄市阿蓮區崗山里51之6號","毛豬","","","","17人","25296.00頭"
"87年07月01日","毛豬","高雄市阿蓮區","高雄市阿蓮區毛豬產銷班第2班","阿蓮區農會","高雄市阿蓮區峰山里峰南路79之3號","毛豬","","","","16人","25298.00頭"
"87年07月01日","蜂","高雄市阿蓮區","高雄市阿蓮區養蜂產銷班第1班","阿蓮區農會","高雄市阿蓮區峰山里峰北路67號","蜂蜜","","","","5人","1050.00箱"
"102年05月16日","稻米","高雄市路竹區","高雄市路竹區稻米產銷班第1班","路竹區農會","高雄市路竹區文北里延平路420號","稻米","秧苗","稻種","","12人","15.41公頃"
"87年08月01日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜產銷班第1班","路竹區農會","高雄市路竹區甲南里大智路8號","花椰菜","青花菜","甜椒","胡瓜(莿瓜)","34人","24.73公頃"
"87年08月01日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜產銷班第2班","路竹區農會","高雄市路竹區甲北里大勇路82號","花椰菜","青花菜","甜椒","胡瓜(莿瓜)","19人","10.84公頃"
"87年08月01日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜產銷班第3班","路竹區農會","高雄市路竹區甲北里大勇路25-1號","花椰菜","青花菜","胡瓜","甜椒","26人","18.34公頃"
"87年08月01日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜產銷班第4班","路竹區農會","高雄市路竹區甲南里大智路20號","花椰菜","青花菜","甜椒","胡瓜(莿瓜)","35人","31.47公頃"
"91年08月26日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜 (番茄) 產銷班第6班","路竹區農會","高雄市路竹區下坑里太平路300巷68-1號","番茄","洋香瓜","","","23人","20.70公頃"
"90年08月09日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜產銷班第8班","路竹區農會","高雄市路竹區平和路189號","花椰菜","青花菜","甜椒","胡瓜(莿瓜)","15人","12.00公頃"
"90年08月09日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜產銷班第9班","路竹區農會","高雄市路竹區甲南里大仁路227號","花椰菜","青花菜","甜椒","","24人","22.11公頃"
"92年04月18日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜產銷班第10班","路竹區蔬菜生產合作社","高雄市路竹區甲北里平和路86巷37號","胡瓜","青花菜","花椰菜","甜椒","100人","87.27公頃"
"98年05月12日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜 (番茄) 產銷班第11班","路竹區農會","高雄市路竹區竹園里新生路162號","番茄","香瓜","","","32人","15.90公頃"
"98年08月05日","蔬菜","高雄市路竹區","高雄市路竹區蔬菜 (番茄) 產銷班第12班","路竹區農會","高雄市路竹區下坑里大德路201-1號","番茄","","","","33人","16.31公頃"
"91年07月04日","花卉","高雄市路竹區","高雄市路竹區花卉產銷班第1班","路竹區農會","高雄市路竹區大仁路175巷10號","玫瑰","火鶴花","","","16人","6.13公頃"
"100年08月18日","果樹","高雄市路竹區","高雄市路竹區蓮霧產銷班第2班","路竹區農會","高雄市路竹區新達里大公路372巷60弄6-2號","蓮霧","","","","17人","11.34公頃"
"87年11月01日","羊","高雄市路竹區","高雄市路竹區乳羊產銷班第1班","高雄市農會","高雄市橋頭區東林里興樹路東林段2-1號","羊乳","","","","18人","4666.00頭"
"92年06月01日","花卉","高雄市湖內區","高雄市湖內區花卉產銷班第1班","湖內區農會","高雄市湖內區仁愛街148巷14號","觀葉盆栽","香草","","","10人","12.80公頃"
"87年03月01日","果樹","高雄市永安區","高雄市永安區果樹產銷經營班第1班","永安區農會","高雄市永安區永華里永華路41號","番荔枝","芒果","椰子","","29人","23.58公頃"
"87年03月01日","毛豬","高雄市永安區","高雄市永安區毛豬產銷班第1班","永安區農會","高雄市永安區保寧里保興3路7號","毛豬","","","","21人","12157.00頭"
"87年03月01日","毛豬","高雄市彌陀區","高雄市彌陀區毛豬產銷班第1班","彌陀區農會","高雄市彌陀區彌仁里中華路2號","毛豬","","","","24人","10924.00頭"
"100年12月06日","稻米","高雄市梓官區","高雄市梓官區稻米產銷班第1班","梓官區農會","高雄市梓官區大舍里大舍北路112巷85號","稻米","","","","24人","11.84公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第1班","梓官區農會","高雄市梓官區中崙里中崙路53巷65號","萊豆","結球白菜","青江菜","油菜","32人","13.67公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第2班","梓官區農會","高雄市梓官區梓義里進學路54號","不結球白菜","萊豆","青江菜","油菜","32人","18.12公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第3班","梓官區農會","高雄市梓官區梓平里梓官路57巷9號","不結球白菜","油菜","青江菜","芥藍菜","28人","18.88公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第4班","梓官區農會","高雄市梓官區梓平里平安街19弄21號","不結球白菜","油菜","青江菜","格林","24人","9.75公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第5班","梓官區農會","高雄市梓官區梓平里平安街57巷3號","不結球白菜","油菜","菠菜","青江菜","33人","22.73公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第6班","梓官區農會","高雄市梓官區同安里淵官路95巷4號","不結球白菜","青江菜","甕菜","油菜","31人","27.94公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第7班","梓官區農會","高雄市梓官區同安里同安路266號","不結球白菜","油菜","青江菜","芥菜","39人","28.39公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第8班","梓官區農會","高雄市梓官區大舍里大舍北路82號","不結球白菜","油菜","青江菜","芥菜","31人","15.92公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第9班","梓官區農會","高雄市梓官區大舍里大舍東路76巷7號","不結球白菜","油菜","青江菜","芥菜","22人","10.57公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第10班","梓官區農會","高雄市梓官區大舍里大舍南路27號","不結球白菜","油菜","青江菜","芥菜","25人","16.84公頃"
"86年04月01日","蔬菜","高雄市梓官區","高雄市梓官區蔬菜產銷班第11班","梓官區農會","高雄市梓官區大舍里大舍西路4巷57號","不結球白菜","油菜","青江菜","芥菜","32人","13.41公頃"
